"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","23","C525 erify that validation message when a user clicks on the 'Зберегти' button without a confirmation phone number.","User page verification (registrated via email)","Mon Aug 18 02:55:18 UTC 2025","skipped","Mon Aug 18 02:55:18 UTC 2025","","","",""
"","19","С370 The Перегляд категорії button functionality for Категорії сервісів page","Admin functionality","Mon Aug 18 02:55:33 UTC 2025","skipped","Mon Aug 18 02:55:33 UTC 2025","","","",""
"","18","367 The ID and Назва filters functionality for Категорії сервісів page","Admin functionality","Mon Aug 18 02:55:33 UTC 2025","skipped","Mon Aug 18 02:55:33 UTC 2025","","","",""
"","20","C395 The number of service categories on the page functionality for Список сервісів page","Admin functionality","Mon Aug 18 02:55:33 UTC 2025","skipped","Mon Aug 18 02:55:33 UTC 2025","","","",""
"","22","C362 Verify that user unable to input more than 10 digits in 'РНОКПП (ІПН) ' field","User page verification (registrated via email)","Mon Aug 18 02:55:18 UTC 2025","skipped","Mon Aug 18 02:55:18 UTC 2025","","","",""
"","21","C357 Verify that user is unable to input more than 25 letters in Прізвище/Ім'я/По-батькові fields","User page verification (registrated via email)","Mon Aug 18 02:55:18 UTC 2025","skipped","Mon Aug 18 02:55:18 UTC 2025","","","",""
"","18","C368 The Знайти по назві search field functionality for Категорії сервісів page","Admin functionality","Mon Aug 18 02:55:33 UTC 2025","skipped","Mon Aug 18 02:55:33 UTC 2025","","","",""
"","3356","C260 Search the tender","Tenders functionality","Tue May 20 14:40:24 UTC 2025","passed","Tue May 20 14:40:27 UTC 2025","","","",""
"","12","C203 Authorization with invalid credentials","Login verification","Mon Aug 18 02:55:11 UTC 2025","skipped","Mon Aug 18 02:55:11 UTC 2025","","","",""
"","19","C372 The Видалення категорії button functionality for Категорії сервісів page","Admin functionality","Mon Aug 18 02:55:33 UTC 2025","skipped","Mon Aug 18 02:55:33 UTC 2025","","","",""
"","22","C349 Verify that validation message 'Це поле обов`язкове' appears when user clicks 'Зберегти' button with empty mandatory fields","User page verification (registrated via email)","Mon Aug 18 02:55:18 UTC 2025","skipped","Mon Aug 18 02:55:18 UTC 2025","","","",""
"","17","C437 The Видалення категорії button functionality for the Категорії техніки page","Admin functionality","Mon Aug 18 02:55:22 UTC 2025","skipped","Mon Aug 18 02:55:22 UTC 2025","","","",""
"","15","C377 Verify that the user unable to change the profile photo to one of the image with unavailable extensions","User page verification (verified phone account)","Mon Aug 18 02:55:18 UTC 2025","skipped","Mon Aug 18 02:55:18 UTC 2025","","","",""
"","19","C405 - Verify uploading of invalid size file","Create Unit page tests","Mon Aug 18 02:55:05 UTC 2025","skipped","Mon Aug 18 02:55:05 UTC 2025","","","",""
"","166","C341 Verify that user is able to fill all input fields on the page and the changes saved and success message is displayed after user click 'Зберегти' button","User page verification (verified phone account)","Mon Aug 18 02:55:18 UTC 2025","skipped","Mon Aug 18 02:55:18 UTC 2025","","","",""
"","16","C434 The numbers of service categories on the page functionality for the Категорії техніки page","Admin functionality","Mon Aug 18 02:55:22 UTC 2025","skipped","Mon Aug 18 02:55:22 UTC 2025","","","",""
"","21","C355 Verify that validation message 'Некоректний номер телефону' appears when user input less than 9 digits after '+380' and non-existent operator code in Ukraine","User page verification (registrated via email)","Mon Aug 18 02:55:18 UTC 2025","skipped","Mon Aug 18 02:55:18 UTC 2025","","","",""
"","188","C431 Equipment menu section functionality","Admin functionality","Mon Aug 18 02:55:22 UTC 2025","broken","Mon Aug 18 02:55:22 UTC 2025","","","",""
"","3593","C262 Search the tender","Tenders functionality","Tue May 20 14:40:05 UTC 2025","passed","Tue May 20 14:40:09 UTC 2025","","","",""
"","21","C352 Verify that validation messages appears when user input symbols in 'Прізвище','Ім'я', 'По-батькові' fields","User page verification (registrated via email)","Mon Aug 18 02:55:18 UTC 2025","skipped","Mon Aug 18 02:55:18 UTC 2025","","","",""
"","16","C499 The Знайти по назві search field functionality for the Категорії техніки page","Admin functionality","Mon Aug 18 02:55:22 UTC 2025","skipped","Mon Aug 18 02:55:22 UTC 2025","","","",""
"","16","C435 The Перегляд категорії button functionality for the Категорії техніки page","Admin functionality","Mon Aug 18 02:55:22 UTC 2025","skipped","Mon Aug 18 02:55:22 UTC 2025","","","",""
"","12","C420 The Додати користувача button functionality","Admin functionality","Mon Aug 18 02:55:40 UTC 2025","skipped","Mon Aug 18 02:55:40 UTC 2025","","","",""
"","111","should successfully download the attachment file and validate response headers","Tender API Endpoints","Mon Aug 18 02:55:42 UTC 2025","broken","Mon Aug 18 02:55:42 UTC 2025","","GET /tender/attachment-file/{id}/download/","",""
"","12","C423 The ID, Логін, Ім'я користувача and Дата реєстрації filter buttons functionality","Admin functionality","Mon Aug 18 02:55:40 UTC 2025","skipped","Mon Aug 18 02:55:40 UTC 2025","","","",""
"","19","C371 The Редагувати категорію button functionality for Категорії сервісів page","Admin functionality","Mon Aug 18 02:55:33 UTC 2025","skipped","Mon Aug 18 02:55:33 UTC 2025","","","",""
"","229","C365 The services menu section functionality","Admin functionality","Mon Aug 18 02:55:33 UTC 2025","broken","Mon Aug 18 02:55:33 UTC 2025","","","",""
"","145","C439 The ID and Назва filter functionality for the Виробники техніки page","Admin functionality","Mon Aug 18 02:55:29 UTC 2025","broken","Mon Aug 18 02:55:29 UTC 2025","","","",""
"","198","C419 Users menu section functionality","Admin functionality","Mon Aug 18 02:55:40 UTC 2025","broken","Mon Aug 18 02:55:40 UTC 2025","","","",""
"","13","C262 Filter the tenders (Organizer)","Tenders functionality","Mon Aug 18 02:55:14 UTC 2025","skipped","Mon Aug 18 02:55:14 UTC 2025","","","",""
"","11","C259 View the tenders on the map","Tenders functionality","Mon Aug 18 02:55:14 UTC 2025","skipped","Mon Aug 18 02:55:14 UTC 2025","","","",""
"","22","C515 The Видалення сервісу button functionality for Сервіси page","Admin functionality","Mon Aug 18 02:55:33 UTC 2025","skipped","Mon Aug 18 02:55:33 UTC 2025","","","",""
"","12","C421 The Всі користувачі filter button functionality","Admin functionality","Mon Aug 18 02:55:40 UTC 2025","skipped","Mon Aug 18 02:55:40 UTC 2025","","","",""
"","16","C436 The Редагувати категорію button functionality for the Категорії техніки page","Admin functionality","Mon Aug 18 02:55:22 UTC 2025","skipped","Mon Aug 18 02:55:22 UTC 2025","","","",""
"","12","C425 The Редагування даних користувача button functionality Blocker phone number field","Admin functionality","Mon Aug 18 02:55:40 UTC 2025","skipped","Mon Aug 18 02:55:40 UTC 2025","","","",""
"","21","C361 Verify that user unable to input more than 8 digits in 'ЄДРПОУ для юридичних осіб' field","User page verification (registrated via email)","Mon Aug 18 02:55:18 UTC 2025","skipped","Mon Aug 18 02:55:18 UTC 2025","","","",""
"","12","C426 The ""Видалити користувача"" button functionality","Admin functionality","Mon Aug 18 02:55:40 UTC 2025","skipped","Mon Aug 18 02:55:40 UTC 2025","","","",""
"","158","should return all of the tenders","Tender API Endpoints","Mon Aug 18 02:55:44 UTC 2025","broken","Mon Aug 18 02:55:44 UTC 2025","","GET /tenders/","",""
"","20","C394 The Знайти по назві search field functionality for Список сервісів page","Admin functionality","Mon Aug 18 02:55:33 UTC 2025","skipped","Mon Aug 18 02:55:33 UTC 2025","","","",""
"","302","C367 - Verify image upload panels","Create Unit page tests","Mon Aug 18 02:55:05 UTC 2025","broken","Mon Aug 18 02:55:05 UTC 2025","","","",""
